contrato_id;fecha_desembolso;tipo_contrato;tipo_credito;motivo_prestamo;canal_originacion;zona;tipo_inmueble;valor_inmueble_soles;vive_en_inmueble;loan_amount_soles;ltv;plazo_meses;tasa_tea_ofertada;descuento_negociacion_pp;tasa_tea_final;cuota_mensual_soles;ratio_cuota_ingreso;edad;genero;estado_civil;sector_laboral;antiguedad_laboral_anios;ingreso_neto_mensual;score_crediticio;numero_cuentas_activas;deuda_total_sistema_soles;ratio_deuda_ingreso;numero_dependientes;tiene_garantia_adicional;fecha_cancelacion;motivo_cancelacion;duracion_efectiva_meses;meses_transcurridos;max_dias_atraso;meses_con_atraso;par60;estado_credito;prepago;refinanciado;atraso_m001;atraso_m002;atraso_m003;atraso_m004;atraso_m005;atraso_m006;atraso_m007;atraso_m008;atraso_m009;atraso_m010;atraso_m011;atraso_m012;atraso_m013;atraso_m014;atraso_m015;atraso_m016;atraso_m017;atraso_m018;atraso_m019;atraso_m020;atraso_m021;atraso_m022;atraso_m023;atraso_m024;atraso_m025;atraso_m026;atraso_m027;atraso_m028;atraso_m029;atraso_m030;atraso_m031;atraso_m032;atraso_m033;atraso_m034;atraso_m035;atraso_m036;atraso_m037;atraso_m038;atraso_m039;atraso_m040;atraso_m041;atraso_m042;atraso_m043;atraso_m044;atraso_m045;atraso_m046;atraso_m047;atraso_m048;atraso_m049;atraso_m050;atraso_m051;atraso_m052;atraso_m053;atraso_m054;atraso_m055;atraso_m056;atraso_m057;atraso_m058;atraso_m059;atraso_m060;atraso_m061;atraso_m062;atraso_m063;atraso_m064;atraso_m065;atraso_m066;atraso_m067;atraso_m068;atraso_m069;atraso_m070;atraso_m071;atraso_m072;atraso_m073;atraso_m074;atraso_m075;atraso_m076;atraso_m077;atraso_m078;atraso_m079;atraso_m080;atraso_m081;atraso_m082;atraso_m083;atraso_m084;atraso_m085;atraso_m086;atraso_m087;atraso_m088;atraso_m089;atraso_m090;atraso_m091;atraso_m092;atraso_m093;atraso_m094;atraso_m095;atraso_m096;atraso_m097;atraso_m098;atraso_m099;atraso_m100;atraso_m101;atraso_m102;atraso_m103;atraso_m104;atraso_m105;atraso_m106;atraso_m107;atraso_m108;atraso_m109;atraso_m110;atraso_m111;atraso_m112;atraso_m113;atraso_m114;atraso_m115;atraso_m116;atraso_m117;atraso_m118;atraso_m119;atraso_m120
PGH-00722;9/04/2019;cuota fija;NOR;Construcción/Remodelación;Digital;Lima Este;Oficina;390587;1;265000;0.6781;120;13.54;0.25;13.29;4002.19;2.0536;39;M;Soltero/a;Independiente formal;9.1;1948.84;671;3;46025.64;1.9681;3;0;;;63.6;63;30;7;0;Atraso leve;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;18;16;16;3;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-00723;10/04/2019;cuota mixta;RYA;Capital de trabajo;Digital;Trujillo;Casa;281998;1;60000;0.214;84;11.19;0;11.19;1033.35;0.2584;52;M;Casado/a;Independiente formal;3.7;3998.72;668;3;47404;0.9879;4;0;;;63.6;63;30;10;0;Atraso leve;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;5;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;26;20;18;15;11;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-00724;10/04/2019;cuota puente;NOR;Construcción/Remodelación;Presencial;Lima Este;Departamento;397285;1;311000;0.7828;96;16.59;0;16.59;5870.86;1.2553;51;M;Conviviente;Dependiente privado;14.9;4677.02;588;6;43617.74;0.7772;2;0;14/03/2024;Castigo / recuperación judicial;60;63;120;29;0.0159;Deteriorado;0;0;0;1;5;1;0;1;0;0;0;0;0;30;15;15;9;2;0;0;0;0;0;0;0;0;60;52;50;43;43;43;32;26;24;24;22;30;27;18;18;5;5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;120;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-00725;11/04/2019;cuota puente;NOR;Consolidación de deudas;Digital;Arequipa;Departamento;390479;1;73000;0.187;60;10.23;0;10.23;1559.31;0.6128;42;M;Casado/a;Dependiente público;22.1;2544.56;726;5;51963.48;1.7018;0;0;15/03/2024;Cumplimiento de plazo;60;60;1;1;0;Atraso leve;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-00726;12/04/2019;cuota mixta;NOR;Construcción/Remodelación;Presencial;Lima Sur;Departamento;732482;1;352000;0.4806;24;11.37;0;11.37;16466.49;6.9388;57;F;Conviviente;Independiente formal;16.8;2373.11;657;4;5824.31;0.2045;1;0;1/04/2021;Cumplimiento de plazo;24;24;10;3;0;Atraso leve;0;0;0;0;10;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-00727;12/04/2019;cuota fija;NOR;Construcción/Remodelación;Digital;Lima Sur;Oficina;263826;1;47000;0.1772;72;10.23;0.25;9.98;870.24;0.1978;60;M;Casado/a;Dependiente público;4.9;4398.91;703;4;6456.79;0.1223;0;0;;;63.5;63;120;18;0.1111;Deteriorado;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;120;112;100;88;73;72;67;54;54;52;39;39;25;23;12;2;0;0;0;0;0;0;0;0;0;0;0;0;0;10;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-00728;12/04/2019;cuota puente;NOR;Consolidación de deudas;Presencial;Callao;Terreno;639865;1;164000;0.2556;108;11.75;0;11.75;2467.15;0.9839;47;M;Soltero/a;Dependiente privado;4.4;2507.43;727;4;58112.22;1.9313;2;0;;;63.5;63;30;11;0;Atraso leve;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;30;17;3;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;26;23;20;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-00729;13/04/2019;cuota fija;NOR;Adquisición de activos;Digital;Lima Norte;Casa;280490;1;102000;0.3642;48;11.47;0;11.47;2659.58;0.8744;40;F;Casado/a;Empresario;23;3041.67;637;3;56980.55;1.5611;0;0;23/03/2023;Cumplimiento de plazo;48;48;10;3;0;Atraso leve;0;0;0;0;10;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-00730;13/04/2019;cuota fija;RYA;Capital de trabajo;Digital;Callao;Oficina;252003;1;74000;0.2942;36;12.95;0;12.95;2491.57;0.5595;40;M;Casado/a;Dependiente privado;24.1;4453.1;595;2;12675.34;0.2372;4;0;28/03/2022;Cumplimiento de plazo;36;36;60;23;0;Atraso moderado;0;0;60;53;47;41;32;26;22;16;13;13;8;0;0;0;0;0;0;0;0;1;1;0;0;10;10;7;7;0;0;0;60;51;49;49;38;28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-00731;13/04/2019;cuota puente;NOR;Capital de trabajo;Digital;Lima Este;Oficina;393957;1;197000;0.5005;36;11.93;0.75;11.18;6466.33;1.6878;53;F;Casado/a;Empresario;21.4;3831.31;651;6;22142.95;0.4816;2;0;28/03/2022;Cumplimiento de plazo;36;36;60;21;0;Atraso moderado;0;0;0;0;60;59;57;43;37;37;32;29;14;3;1;0;0;0;0;0;60;47;38;38;25;23;13;11;11;10;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-00732;13/04/2019;cuota fija;RYA;Construcción/Remodelación;Presencial;Lima Moderna;Oficina;397933;0;211000;0.529;84;9.04;0.25;8.79;3372.35;0.3848;51;M;Soltero/a;Independiente formal;6.3;8764.01;770;6;5625.46;0.0535;1;0;29/09/2021;Venta del inmueble;30;63;10;2;0;Atraso leve;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-00733;14/04/2019;cuota fija;RYA;Capital de trabajo;Presencial;Trujillo;Casa;277523;1;121000;0.4343;36;10.95;0.25;10.7;3944.22;1.0923;41;F;Divorciado/a;Dependiente privado;11.6;3610.91;712;6;3022.22;0.0697;3;0;29/03/2022;Cumplimiento de plazo;36;36;90;20;0.1111;Atraso severo;0;0;60;60;60;60;47;41;35;25;11;11;10;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90;83;76;67;58;51;44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-00734;14/04/2019;cuota fija;NOR;Consolidación de deudas;Digital;Lima Norte;Casa;180208;1;90000;0.4974;60;9.72;0;9.72;1899.86;0.2358;59;M;Casado/a;Empresario;20.4;8057.12;794;8;93187.5;0.9638;0;0;18/03/2024;Cumplimiento de plazo;60;60;10;4;0;Atraso leve;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;10;8;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-00735;15/04/2019;cuota puente;NOR;Capital de trabajo;Digital;Lima Centro;Departamento;441874;0;213000;0.481;120;11.73;1;10.73;2901.62;0.5442;29;F;Conviviente;Independiente formal;5.5;5332.13;681;8;14168.44;0.2214;1;1;;;63.4;63;90;24;0.0794;Atraso severo;0;0;0;0;0;0;0;0;5;0;0;0;30;22;11;0;10;3;0;0;0;0;0;0;0;90;85;83;72;70;57;44;39;32;29;19;14;6;0;0;0;0;30;24;16;1;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-00736;15/04/2019;cuota mixta;NOR;Libre disponibilidad;Presencial;Lima Centro;Local Comercial;197598;1;43000;0.219;36;11.69;0.75;10.94;1406.54;0.5729;39;M;Casado/a;Independiente formal;10.8;2455.11;618;6;17622.85;0.5982;2;0;30/03/2022;Cumplimiento de plazo;36;36;60;10;0;Atraso moderado;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;59;57;57;51;39;24;15;13;4;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-00737;16/04/2019;cuota fija;RYA;Construcción/Remodelación;Digital;Lima Norte;Departamento;565291;1;323000;0.5713;84;11.04;0;11.04;5537.34;2.8923;43;M;Casado/a;Dependiente privado;6.9;1914.49;726;1;43574.63;1.8967;2;0;;;63.4;63;60;20;0;Atraso moderado;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;46;36;36;60;52;41;36;32;20;13;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;56;42;41;28;24;23;13;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-00738;16/04/2019;cuota mixta;NOR;Libre disponibilidad;Presencial;Lima Moderna;Casa;405753;1;245000;0.6029;84;10.74;0;10.74;4161.58;0.6089;56;M;Casado/a;Dependiente privado;2.7;6834.8;717;1;27996.13;0.3413;1;0;;;63.4;63;60;20;0;Atraso moderado;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;46;43;29;29;30;19;9;0;0;0;0;0;0;0;0;0;60;60;54;54;44;42;37;27;30;17;12;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-00739;17/04/2019;cuota fija;NOR;Capital de trabajo;Digital;Otras Regiones;Casa;369035;1;275000;0.7448;36;14.66;0;14.66;9487.24;1.0934;30;M;Soltero/a;Empresario;10.5;8677.19;673;2;162273.31;1.5584;2;0;1/04/2022;Cumplimiento de plazo;36;36;5;1;0;Atraso leve;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-00740;17/04/2019;cuota fija;NOR;Consolidación de deudas;Digital;Lima Sur;Oficina;723284;1;358000;0.4954;108;13.65;0;13.65;5774.34;0.6583;42;M;Casado/a;Independiente informal;14.4;8771.75;647;4;169028.8;1.6058;0;0;;;63.4;63;30;21;0;Atraso leve;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;10;0;0;0;0;0;0;10;10;10;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;30;26;19;30;23;20;20;19;12;1;10;6;6;3;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-00741;17/04/2019;cuota fija;RYA;Consolidación de deudas;Digital;Lima Este;Casa;220943;1;177000;0.7989;48;13.99;0.75;13.24;4769.58;1.8903;47;F;Conviviente;Independiente formal;2.3;2523.14;643;7;32778.82;1.0826;3;0;27/03/2023;Cumplimiento de plazo;48;48;10;8;0;Atraso leve;0;0;0;0;0;0;10;0;0;1;0;1;0;1;1;0;0;0;0;0;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-00742;18/04/2019;cuota fija;RYA;Capital de trabajo;Digital;Cusco;Departamento;370933;1;62000;0.1678;36;14.76;1;13.76;2111.79;0.738;32;M;Casado/a;Dependiente privado;13.1;2861.4;494;1;57368.83;1.6708;1;0;2/04/2022;Cumplimiento de plazo;36;36;60;13;0;Atraso moderado;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;60;60;52;51;36;35;35;26;26;13;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-00743;18/04/2019;cuota puente;RYA;Capital de trabajo;Presencial;Lima Este;Departamento;472883;0;337000;0.7121;36;12.82;0.25;12.57;11285.19;6.1086;33;F;Casado/a;Independiente informal;21.6;1847.43;707;2;28838.08;1.3008;2;0;2/04/2022;Cumplimiento de plazo;36;36;0;0;0;Al día;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-00744;18/04/2019;cuota puente;NOR;Libre disponibilidad;Digital;Piura;Casa;230823;0;142000;0.6156;36;14.45;0;14.45;4884.32;1.6503;37;M;Soltero/a;Independiente informal;17.3;2959.68;638;4;4013.24;0.113;0;0;2/04/2022;Cumplimiento de plazo;36;36;120;22;0.2222;Deteriorado;0;0;0;0;0;5;0;0;0;10;6;6;1;0;0;0;0;0;0;5;0;0;120;120;109;94;79;74;74;64;59;58;55;47;47;40;36;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-00745;19/04/2019;cuota mixta;NOR;Consolidación de deudas;Digital;Lima Moderna;Departamento;268493;0;191000;0.7116;72;17.48;0;17.48;4300.33;0.608;52;M;Soltero/a;Independiente informal;11.7;7072.95;526;6;62719.91;0.739;1;0;23/03/2024;Castigo / recuperación judicial;60;63;120;34;0.2222;Deteriorado;0;0;0;0;0;0;0;0;90;82;77;76;61;59;46;46;36;34;27;23;10;10;0;0;0;0;1;0;5;5;4;0;5;4;0;0;0;5;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;120;109;109;99;91;82;78;70;67;59;50;44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-00746;19/04/2019;cuota fija;NOR;Construcción/Remodelación;Presencial;Lima Norte;Casa;268535;1;65000;0.2431;48;14.29;0;14.29;1785.69;0.6864;40;M;Casado/a;Independiente informal;0.9;2601.35;549;3;43905.63;1.4065;2;0;29/03/2023;Cumplimiento de plazo;48;48;30;25;0;Atraso leve;0;0;0;0;0;1;0;0;0;0;0;5;5;3;0;0;0;5;5;4;30;28;19;30;18;16;9;8;0;5;10;10;4;0;0;0;0;0;0;0;0;0;0;0;1;10;9;5;5;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-00747;20/04/2019;cuota fija;NOR;Libre disponibilidad;Digital;Arequipa;Departamento;138937;0;97000;0.6995;36;13.35;0.25;13.1;3272.99;1.552;36;M;Casado/a;Dependiente público;16.7;2108.94;679;8;17002.5;0.6718;1;0;4/04/2022;Cumplimiento de plazo;36;36;0;0;0;Al día;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-00748;21/04/2019;cuota mixta;NOR;Construcción/Remodelación;Digital;Lima Norte;Casa;373385;1;92000;0.2474;60;9.58;0;9.58;1935.77;2.3454;32;M;Casado/a;Independiente formal;10.3;825.36;744;2;18039.96;1.8214;1;0;25/03/2024;Cumplimiento de plazo;60;60;10;1;0;Atraso leve;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-00749;21/04/2019;cuota mixta;NOR;Consolidación de deudas;Presencial;Lima Moderna;Casa;251605;0;60000;0.237;84;10.61;0;10.61;1015.08;0.075;41;F;Conviviente;Independiente formal;22.3;13531.69;687;4;113392.69;0.6983;1;0;30/06/2024;Mejora de liquidez;63.2;63;30;14;0;Atraso leve;1;0;0;0;0;0;0;10;9;3;2;0;0;30;29;29;18;16;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-00750;21/04/2019;cuota fija;NOR;Construcción/Remodelación;Presencial;Lima Moderna;Casa;326599;1;213000;0.6525;60;11.4;0;11.4;4673.74;1.3605;40;M;Soltero/a;Independiente informal;5.8;3435.28;687;2;14582.86;0.3538;1;0;25/03/2024;Cumplimiento de plazo;60;60;60;9;0;Atraso moderado;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;60;50;45;35;31;24;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-00751;22/04/2019;cuota mixta;NOR;Construcción/Remodelación;Digital;Lima Centro;Casa;189158;1;52000;0.2763;36;9.22;0;9.22;1658.92;1.0132;35;F;Casado/a;Dependiente público;7.7;1637.3;740;1;19042.66;0.9692;0;0;6/04/2022;Cumplimiento de plazo;36;36;10;2;0;Atraso leve;0;0;0;0;0;0;0;0;0;0;0;10;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-00752;23/04/2019;cuota puente;NOR;Consolidación de deudas;Presencial;Piura;Departamento;361663;1;65000;0.1788;72;13.66;0;13.66;1327.57;0.8249;36;F;Casado/a;Independiente informal;10.7;1609.39;593;2;34407.62;1.7816;1;0;;;63.2;63;90;38;0.127;Atraso severo;0;0;0;0;0;90;90;81;81;80;77;64;64;55;43;43;37;37;23;9;9;2;0;5;0;0;0;1;0;0;0;10;6;10;30;29;22;22;10;4;1;0;0;10;10;8;10;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;30;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-00753;25/04/2019;cuota fija;NOR;Adquisición de activos;Presencial;Trujillo;Casa;416337;1;264000;0.6344;108;11.51;0.5;11.01;3862.69;0.7024;27;M;Conviviente;Independiente formal;23.7;5499.07;758;6;106465.97;1.6134;1;0;;;63.1;63;60;11;0;Atraso moderado;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;60;51;39;38;34;31;29;26;15;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-00754;26/04/2019;cuota fija;NOR;Construcción/Remodelación;Digital;Lima Moderna;Terreno;95426;1;53000;0.5584;60;12.61;0;12.61;1195.36;0.6656;41;F;Soltero/a;Dependiente privado;6.1;1795.92;673;8;5237.29;0.243;2;0;30/03/2024;Cumplimiento de plazo;60;60;30;26;0;Atraso leve;0;0;0;5;0;0;0;0;0;0;30;17;8;0;0;0;0;10;4;30;30;19;18;5;1;0;0;0;0;0;10;1;0;30;28;28;23;19;7;0;0;0;0;0;0;0;0;0;30;18;18;17;9;6;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-00755;26/04/2019;cuota mixta;RYA;Consolidación de deudas;Digital;Lima Este;Departamento;656530;1;436000;0.6634;120;11.46;0;11.46;6119.99;1.2821;33;M;Casado/a;Empresario;23.9;4773.31;757;8;38922.01;0.6795;1;0;;;63.1;63;90;20;0.0635;Atraso severo;0;0;0;0;90;82;69;68;55;55;42;36;28;20;11;8;8;0;0;0;1;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;30;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-00756;26/04/2019;cuota fija;NOR;Consolidación de deudas;Presencial;Lima Moderna;Departamento;658105;0;173000;0.2631;36;11.4;0.25;11.15;5676.09;0.6746;40;M;Divorciado/a;Empresario;4.8;8414.23;614;5;173714.78;1.7204;1;1;10/04/2022;Cumplimiento de plazo;36;36;30;7;0;Atraso leve;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;30;29;24;20;5;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-00757;27/04/2019;cuota fija;NOR;Libre disponibilidad;Presencial;Lima Moderna;Terreno;101101;1;47000;0.4697;48;12.79;0;12.79;1256;0.5716;61;F;Casado/a;Dependiente privado;3.3;2197.16;608;8;17963.15;0.6813;4;0;6/04/2023;Cumplimiento de plazo;48;48;60;21;0;Atraso moderado;0;0;0;0;0;0;30;29;24;12;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;28;17;8;8;5;60;54;48;34;27;27;15;8;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-00758;28/04/2019;cuota fija;NOR;Construcción/Remodelación;Digital;Lima Norte;Casa;231249;1;155000;0.6703;48;12.4;1;11.4;4036.23;0.8648;30;M;Casado/a;Dependiente privado;17.6;4667.21;694;7;16914.54;0.302;0;0;7/04/2023;Cumplimiento de plazo;48;48;60;19;0;Atraso moderado;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;60;55;54;40;28;26;17;10;30;25;18;60;50;36;23;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PGH-00759;28/04/2019;cuota puente;RYA;Capital de trabajo;Presencial;Trujillo;Departamento;747086;1;315000;0.422;60;14.02;0;14.02;7332.77;1.6406;58;M;Casado/a;Independiente formal;9.1;4469.7;592;4;27329.84;0.5095;4;0;1/04/2024;Cumplimiento de plazo;60;60;90;34;0.1667;Atraso severo;0;0;0;0;90;89;85;78;76;69;55;45;32;29;24;18;6;5;1;0;0;0;0;0;0;1;0;0;0;0;10;8;1;0;0;0;90;79;79;64;58;43;43;43;29;26;18;17;13;10;9;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
